"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2018","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2001","2001",42403,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2002","2002",42609,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2003","2003",42730,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2004","2004",42998,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2005","2005",43272,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2006","2006",43414,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2007","2007",43549,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2008","2008",43678,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2009","2009",43969,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2010","2010",44091,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2011","2011",44092,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2012","2012",44282,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2013","2013",44457,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2014","2014",44678,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2015","2015",44938,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2016","2016",45216,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2017","2017",45510,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40700","Burnside (C)","A","Annual","2018","2018",45706,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2001","2001",46544,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2002","2002",46661,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2003","2003",46801,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2004","2004",46883,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2005","2005",47059,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2006","2006",47383,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2007","2007",47886,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2008","2008",48379,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2009","2009",49067,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2010","2010",49531,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2011","2011",49788,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2012","2012",50244,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2013","2013",50476,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2014","2014",50717,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2015","2015",50937,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2016","2016",51080,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2017","2017",51178,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","40910","Campbelltown (C) (SA)","A","Annual","2018","2018",51469,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2001","2001",3625,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2002","2002",3643,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2003","2003",3665,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2004","2004",3676,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2005","2005",3684,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2006","2006",3702,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2007","2007",3693,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2008","2008",3672,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2009","2009",3642,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2010","2010",3638,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2011","2011",3595,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2012","2012",3594,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2013","2013",3574,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2014","2014",3577,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2015","2015",3574,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2016","2016",3566,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2017","2017",3549,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41010","Ceduna (DC)","A","Annual","2018","2018",3466,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2001","2001",102897,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2002","2002",102884,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2003","2003",102776,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2004","2004",102751,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2005","2005",102797,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2006","2006",103364,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2007","2007",103897,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2008","2008",104773,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2009","2009",106320,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2010","2010",107662,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2011","2011",108680,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2012","2012",110050,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2013","2013",111324,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2014","2014",112846,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2015","2015",114125,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2016","2016",114980,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2017","2017",116029,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41060","Charles Sturt (C)","A","Annual","2018","2018",117382,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2001","2001",8347,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2002","2002",8378,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2003","2003",8335,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2004","2004",8320,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2005","2005",8328,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2006","2006",8370,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2007","2007",8448,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2008","2008",8537,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2009","2009",8622,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2010","2010",8759,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2011","2011",8871,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2012","2012",8963,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2013","2013",9068,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2014","2014",9138,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2015","2015",9204,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2016","2016",9244,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2017","2017",9317,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2018","2018",9379,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2001","2001",1939,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2002","2002",1958,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2003","2003",1968,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2004","2004",1976,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2005","2005",1981,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","41190","Cleve (DC)","A","Annual","2006","2006",2000,,
